id,key,value,type 
15199026,cfcc,A41,tiger
15199026,tlid,123531135:123531136,tiger
15199026,county,"Collin, TX",tiger
15199026,source,tiger_import_dch_v0.6_20070829,tiger
15199026,reviewed,no,tiger
15199026,zip_left,75025,tiger
15199026,name_base,Windford,tiger
15199026,name_type,Drive,tiger
15199026,separated,no,tiger
15199026,zip_right,75025,tiger
15199049,name,Swanson Drive,regular
15199049,highway,residential,regular
15199049,cfcc,A41,tiger
15199049,tlid,123533709:123485911:123484995:123533712:123533713,tiger
15199049,county,"Collin, TX",tiger
15199049,source,tiger_import_dch_v0.6_20070829,tiger
15199049,reviewed,no,tiger
15199049,name_base,Swanson,tiger
15199049,name_type,Drive,tiger
15199049,separated,no,tiger
15199073,name,Green Oaks Drive,regular
15199073,highway,residential,regular
15199073,cfcc,A41,tiger
15199073,tlid,123487225:210478442,tiger
15199073,county,"Collin, TX",tiger
15199073,source,tiger_import_dch_v0.6_20070829,tiger
15199073,reviewed,no,tiger
15199073,zip_left,75023,tiger
15199073,name_base,Green Oaks,tiger
15199073,name_type,Drive,tiger
15199073,separated,no,tiger
15199073,zip_right,75023,tiger
15199089,name,Coolwood Lane,regular
15199089,highway,residential,regular
15199089,cfcc,A41,tiger
15199089,tlid,210523998,tiger
15199089,county,"Collin, TX",tiger
15199089,source,tiger_import_dch_v0.6_20070829,tiger
15199089,reviewed,no,tiger
15199089,name_base,Coolwood,tiger
15199089,name_type,Ln,tiger
15199089,separated,no,tiger
15199090,name,Warminster Drive,regular
15199090,highway,residential,regular
15199090,cfcc,A41,tiger
15199090,county,"Collin, TX",tiger
15199090,zip_left,75093,tiger
15199090,name_base,Warminster,tiger
15199090,name_type,Drive,tiger
15199090,zip_right,75093,tiger
15199103,name,Dalewood Drive,regular
15199103,highway,residential,regular
15199103,cfcc,A41,tiger
15199103,tlid,123548061:123548062,tiger
15199103,county,"Collin, TX",tiger
15199103,source,tiger_import_dch_v0.6_20070829,tiger
15199103,reviewed,no,tiger
15199103,zip_left,75074,tiger
15199103,name_base,Dalewood,tiger
15199103,name_type,Drive,tiger
15199103,separated,no,tiger
15199103,zip_right,75074,tiger
15199105,name,Carmel Place,regular
15199105,highway,residential,regular
15199105,cfcc,A41,tiger
15199105,tlid,210492237,tiger
15199105,county,"Collin, TX",tiger
15199105,source,tiger_import_dch_v0.6_20070829,tiger
15199105,reviewed,no,tiger
15199105,name_base,Carmel,tiger
15199105,name_type,Pl,tiger
15199105,separated,no,tiger
15199112,name,Longtown Drive,regular
15199112,highway,residential,regular
15199112,cfcc,A41,tiger
15199112,county,"Collin, TX",tiger
15199112,zip_left,75093,tiger
15199112,name_base,Longtown,tiger
15199112,name_type,Drive,tiger
15199112,zip_right,75093,tiger
15199115,name,Fox Tail Lane,regular
15199115,highway,residential,regular
15199115,cfcc,A41,tiger
15199115,county,"Collin, TX",tiger
15199115,reviewed,no,tiger
15199115,zip_left,75024,tiger
15199115,name_base,Fox Tail,tiger
15199115,name_type,Ln,tiger
15199115,zip_right,75024,tiger
15199116,name,North Glenville Drive,regular
15199116,oneway,yes,regular
15199116,highway,tertiary,regular
15199116,cfcc,A45,tiger
15199116,county,"Collin, TX",tiger
15199116,zip_left,75082,tiger
15199116,name_base,Glenville,tiger
15199116,name_type,Drive,tiger
15199116,name_direction_prefix,N,tiger
15199117,name,North Glenville Drive,regular
15199117,oneway,yes,regular
15199117,highway,tertiary,regular
15199117,cfcc,A45,tiger
15199117,county,"Collin, TX",tiger
15199117,name_base,Glenville,tiger
15199117,name_type,Drive,tiger
15199117,name_direction_prefix,N,tiger
15199121,highway,secondary_link,regular
15199132,name,Wareham Circle,regular
15199132,highway,residential,regular
15199132,cfcc,A41,tiger
15199132,tlid,123528539:123528540,tiger
15199132,county,"Collin, TX",tiger
15199132,source,tiger_import_dch_v0.6_20070829,tiger
15199132,reviewed,no,tiger
15199132,zip_left,75082,tiger
15199132,name_base,Wareham,tiger
15199132,name_type,Cir,tiger
15199132,separated,no,tiger
15199132,zip_right,75082,tiger
15199168,name,Springbranch Drive,regular
15199168,highway,residential,regular
15199168,cfcc,A41,tiger
15199168,tlid,210510849:210513499:210513500,tiger
15199168,county,"Collin, TX",tiger
15199168,source,tiger_import_dch_v0.6_20070829,tiger
15199168,reviewed,no,tiger
15199168,name_base,Springbranch,tiger
15199168,name_type,Drive,tiger
15199168,separated,no,tiger
15199171,name,Trailview Drive,regular
15199171,highway,residential,regular
15199171,cfcc,A41,tiger
15199171,tlid,210524013:210524014,tiger
15199171,county,"Collin, TX",tiger
15199171,source,tiger_import_dch_v0.6_20070829,tiger
15199171,reviewed,no,tiger
15199171,zip_left,75074,tiger
15199171,name_base,Trailview,tiger
15199171,name_type,Drive,tiger
15199171,separated,no,tiger
15199171,zip_right,75074,tiger
15199189,name,Redfield Drive,regular
15199189,highway,residential,regular
15199189,cfcc,A41,tiger
15199189,county,"Collin, TX",tiger
15199189,reviewed,no,tiger
15199189,zip_left,75025,tiger
15199189,name_base,Redfield,tiger
15199189,name_type,Drive,tiger
15199189,zip_right,75025,tiger
15199204,name,Tulip Drive,regular
15199204,highway,residential,regular
15199204,cfcc,A41,tiger
15199204,tlid,123508733:123508734:123508714,tiger
15199204,county,"Collin, TX",tiger
15199204,source,tiger_import_dch_v0.6_20070829,tiger
15199204,reviewed,no,tiger
15199204,zip_left,75082,tiger
15199204,name_base,Tulip,tiger
15199204,name_type,Drive,tiger
15199204,separated,no,tiger
15199204,zip_right,75082,tiger
15199217,name,Ute Court,regular
15199217,highway,residential,regular
15199217,cfcc,A41,tiger
15199217,tlid,123487178,tiger
15199217,county,"Collin, TX",tiger
15199217,source,tiger_import_dch_v0.6_20070829,tiger
15199217,reviewed,no,tiger
15199217,zip_left,75023,tiger
15199217,name_base,Ute,tiger
15199217,name_type,Ct,tiger
15199217,separated,no,tiger
15199217,zip_right,75023,tiger
15199218,name,Blackpool Drive,regular
15199218,highway,residential,regular
15199218,cfcc,A41,tiger
15199218,county,"Collin, TX",tiger
15199218,name_base,Blackpool,tiger
15199218,name_type,Drive,tiger
15199220,name,Cedar Elm,regular
15199220,name_1,Cedar Elm Circle,regular
15199220,highway,residential,regular
15199220,cfcc,A41,tiger
15199220,tlid,123549039,tiger
15199220,county,"Collin, TX",tiger
15199220,source,tiger_import_dch_v0.6_20070829,tiger
15199220,reviewed,no,tiger
15199220,zip_left,75082,tiger
15199220,name_base,Cedar Elm,tiger
15199220,separated,no,tiger
15199220,zip_right,75082,tiger
15199220,name_base_1,Cedar Elm,tiger
15199220,name_type_1,Cir,tiger
15199225,name,Haun Trail,regular
15199225,highway,residential,regular
15199225,cfcc,A41,tiger
15199225,county,"Collin, TX",tiger
15199225,zip_left,75075,tiger
15199225,name_base,Haun,tiger
15199225,name_type,Trl,tiger
15199225,zip_right,75075,tiger
15199235,cycleway,lane,regular
15199235,highway,tertiary,regular
15199235,name,South Malone Road,regular
15199235,name_1,Malone Road,regular
15199235,name_2,County Road 261,regular
15199235,cfcc,A41,tiger
15199235,county,"Collin, TX",tiger
15199235,name_base,Malone,tiger
15199235,name_base_1,Malone,tiger
15199235,name_base_2,County Road 261,tiger
15199235,name_direction_prefix,S,tiger
15199235,name_type,Road,tiger
15199235,name_type_1,Rd,tiger
15199235,reviewed,no,tiger
15199235,zip_left,75002,tiger
15199237,name,Cotillion Drive,regular
15199237,highway,residential,regular
15199237,cfcc,A41,tiger
15199237,tlid,123521005,tiger
15199237,county,"Collin, TX",tiger
15199237,source,tiger_import_dch_v0.6_20070829,tiger
15199237,reviewed,no,tiger
15199237,zip_left,75074,tiger
15199237,name_base,Cotillion,tiger
15199237,name_type,Drive,tiger
15199237,separated,no,tiger
15199237,zip_right,75074,tiger
15199241,name,Susan Circle,regular
15199241,highway,residential,regular
15199241,cfcc,A41,tiger
15199241,tlid,210523773,tiger
15199241,county,"Collin, TX",tiger
15199241,source,tiger_import_dch_v0.6_20070829,tiger
15199241,reviewed,no,tiger
15199241,zip_left,75074,tiger
15199241,name_base,Susan,tiger
15199241,name_type,Cir,tiger
15199241,separated,no,tiger
15199241,zip_right,75074,tiger
15199251,name,Montego Place,regular
15199251,highway,residential,regular
15199251,cfcc,A41,tiger
15199251,tlid,123565948,tiger
15199251,county,"Collin, TX",tiger
15199251,source,tiger_import_dch_v0.6_20070829,tiger
15199251,reviewed,no,tiger
15199251,zip_left,75023,tiger
15199251,name_base,Montego,tiger
15199251,name_type,Pl,tiger
15199251,separated,no,tiger
15199251,zip_right,75023,tiger
15199253,name,Stonecrest Circle,regular
15199253,highway,residential,regular
15199253,cfcc,A41,tiger
15199253,tlid,210505814:123490320,tiger
15199253,county,"Collin, TX",tiger
15199253,source,tiger_import_dch_v0.6_20070829,tiger
15199253,reviewed,no,tiger
15199253,zip_left,75074,tiger
15199253,name_base,Stonecrest,tiger
15199253,name_type,Cir,tiger
15199253,separated,no,tiger
15199253,zip_right,75074,tiger
15199255,name,Kiowa Court,regular
15199255,highway,residential,regular
15199255,cfcc,A41,tiger
15199255,tlid,123520876,tiger
15199255,county,"Collin, TX",tiger
15199255,source,tiger_import_dch_v0.6_20070829,tiger
15199255,reviewed,no,tiger
15199255,name_base,Kiowa,tiger
15199255,name_type,Ct,tiger
15199255,separated,no,tiger
15199263,name,Breckenridge Boulevard,regular
15199263,oneway,yes,regular
15199263,highway,secondary,regular
15199263,cfcc,A45,tiger
15199263,county,"Collin, TX",tiger
15199263,reviewed,no,tiger
15199263,name_base,Breckenridge,tiger
15199263,name_type,Boulevard,tiger
15199272,name,Breckenridge Boulevard,regular
15199272,highway,residential,regular
15199272,cfcc,A41,tiger
15199272,tlid,123549107:123542383:123551131:123549111:123559425:123553370:123553371,tiger
15199272,county,"Collin, TX",tiger
15199272,source,tiger_import_dch_v0.6_20070829,tiger
15199272,reviewed,no,tiger
15199272,zip_left,75082,tiger
15199272,name_base,Breckenridge,tiger
15199272,name_type,Boulevard,tiger
15199272,separated,no,tiger
15199272,zip_right,75082,tiger
15199282,name,Moore Drive,regular
15199282,highway,residential,regular
15199282,cfcc,A41,tiger
15199282,tlid,210523543:210523534:123489331:210489382,tiger
15199282,county,"Collin, TX",tiger
15199282,source,tiger_import_dch_v0.6_20070829,tiger
15199282,reviewed,no,tiger
15199282,zip_left,75074,tiger
15199282,name_base,Moore,tiger
15199282,name_type,Drive,tiger
15199282,separated,no,tiger
15199282,zip_right,75074,tiger
15199290,name,Promontory Point,regular
15199290,highway,residential,regular
15199290,cfcc,A41,tiger
15199290,county,"Collin, TX",tiger
15199290,zip_left,75075,tiger
15199290,name_base,Promontory Point,tiger
15199290,zip_right,75075,tiger
15199300,name,Ramblewood Drive,regular
15199300,highway,residential,regular
15199300,cfcc,A41,tiger
15199300,tlid,210510027,tiger
15199300,county,"Collin, TX",tiger
15199300,source,tiger_import_dch_v0.6_20070829,tiger
15199300,reviewed,no,tiger
15199300,zip_left,75044,tiger
15199300,name_base,Ramblewood,tiger
15199300,name_type,Drive,tiger
15199300,separated,no,tiger
15199300,zip_right,75044,tiger
15199319,name,Geneva Lane,regular
15199319,highway,residential,regular
15199319,cfcc,A41,tiger
15199319,county,"Collin, TX",tiger
15199319,reviewed,no,tiger
15199319,zip_left,75075,tiger
15199319,name_base,Geneva,tiger
15199319,name_type,Ln,tiger
15199319,zip_right,75075,tiger
15199322,name,Williamsburg Drive,regular
15199322,highway,residential,regular
15199322,cfcc,A41,tiger
15199322,tlid,123489179:210523572,tiger
15199322,county,"Collin, TX",tiger
15199322,source,tiger_import_dch_v0.6_20070829,tiger
15199322,reviewed,no,tiger
15199322,zip_left,75074,tiger
15199322,name_base,Williamsburg,tiger
15199322,name_type,Drive,tiger
15199322,separated,no,tiger
15199322,zip_right,75074,tiger
15199337,name,Saint Nicolas Court,regular
15199337,highway,residential,regular
15199337,cfcc,A41,tiger
15199337,tlid,123544686,tiger
15199337,county,"Collin, TX",tiger
15199337,source,tiger_import_dch_v0.6_20070829,tiger
15199337,reviewed,no,tiger
15199337,zip_left,75075,tiger
15199337,name_base,St Nicolas,tiger
15199337,name_type,Ct,tiger
15199337,separated,no,tiger
15199337,zip_right,75075,tiger
15199342,name,Republic Drive,regular
15199342,highway,secondary,regular
15199342,cfcc,A41,tiger
15199342,county,"Collin, TX",tiger
15199342,reviewed,no,tiger
15199342,name_base,Republic,tiger
15199342,name_type,Drive,tiger
15199369,name,Vanderbilt Drive,regular
15199369,highway,residential,regular
15199369,cfcc,A41,tiger
15199369,tlid,123520887,tiger
15199369,county,"Collin, TX",tiger
15199369,source,tiger_import_dch_v0.6_20070829,tiger
15199369,reviewed,no,tiger
15199369,zip_left,75023,tiger
15199369,name_base,Vanderbilt,tiger
15199369,name_type,Drive,tiger
15199369,separated,no,tiger
15199369,zip_right,75023,tiger
15199369,zip_left_1,75023,tiger
15199369,zip_right_1,75023,tiger
15199385,name,Dartmouth Circle,regular
15199385,highway,residential,regular
15199385,cfcc,A41,tiger
15199385,tlid,123501607,tiger
15199385,county,"Collin, TX",tiger
15199385,source,tiger_import_dch_v0.6_20070829,tiger
15199385,reviewed,no,tiger
15199385,zip_left,75075,tiger
15199385,name_base,Dartmouth,tiger
15199385,name_type,Cir,tiger
15199385,separated,no,tiger
15199385,zip_right,75075,tiger
15199415,name,Sage Brush Trail,regular
15199415,highway,residential,regular
15199415,cfcc,A41,tiger
15199415,county,"Collin, TX",tiger
15199415,zip_left,75023,tiger
15199415,name_base,Sage Brush,tiger
15199415,name_type,Trl,tiger
15199415,zip_right,75023,tiger
15199417,name,Woodburn Corners,regular
15199417,highway,tertiary,regular
15199417,old_ref,FM 544,regular
15199417,cfcc,A41,tiger
15199417,county,"Collin, TX",tiger
15199417,reviewed,no,tiger
15199417,zip_left,75075,tiger
15199417,name_base,Woodburn Corners,tiger
15199419,name,Woodburn Corners,regular
15199419,highway,residential,regular
15199419,cfcc,A41,tiger
15199419,county,"Collin, TX",tiger
15199419,reviewed,no,tiger
15199419,name_base,Woodburn Corners,tiger
15199422,name,Woodburn Corners,regular
15199422,highway,residential,regular
15199422,cfcc,A41,tiger
15199422,county,"Collin, TX",tiger
15199422,reviewed,no,tiger
15199422,name_base,Woodburn Corners,tiger
15199424,oneway,yes,regular
15199424,highway,service,regular
15199428,name,Monahans Court,regular
15199428,highway,residential,regular
15199428,cfcc,A41,tiger
15199428,tlid,123520935:123488657:123488659,tiger
15199428,county,"Collin, TX",tiger
15199428,source,tiger_import_dch_v0.6_20070829,tiger
15199428,reviewed,no,tiger
15199428,zip_left,75023,tiger
15199428,name_base,Monahans,tiger
15199428,name_type,Ct,tiger
15199428,separated,no,tiger
15199428,zip_right,75023,tiger
15199432,name,Dove Brook Court,regular
15199432,highway,residential,regular
15199432,cfcc,A41,tiger
15199432,tlid,123525129,tiger
15199432,county,"Collin, TX",tiger
15199432,source,tiger_import_dch_v0.6_20070829,tiger
15199432,reviewed,no,tiger
15199432,zip_left,75002,tiger
15199432,name_base,Dove Brook,tiger
15199432,name_type,Ct,tiger
15199432,separated,no,tiger
15199443,name,Piedmont Drive,regular
15199443,highway,residential,regular
15199443,cfcc,A41,tiger
15199443,tlid,123486569,tiger
15199443,county,"Collin, TX",tiger
15199443,source,tiger_import_dch_v0.6_20070829,tiger
15199443,reviewed,no,tiger
15199443,zip_left,75075,tiger
15199443,name_base,Piedmont,tiger
15199443,name_type,Drive,tiger
15199443,separated,no,tiger
15199443,zip_right,75075,tiger
15199450,name,Meridian Court,regular
15199450,highway,residential,regular
15199450,cfcc,A41,tiger
15199450,tlid,123520938:123488680,tiger
15199450,county,"Collin, TX",tiger
15199450,source,tiger_import_dch_v0.6_20070829,tiger
15199450,reviewed,no,tiger
15199450,zip_left,75023,tiger
15199450,name_base,Meridian,tiger
15199450,name_type,Ct,tiger
15199450,separated,no,tiger
15199450,zip_right,75023,tiger
15199480,name,Walnut Drive,regular
15199480,highway,residential,regular
15199480,cfcc,A41,tiger
15199480,tlid,210523944,tiger
15199480,county,"Collin, TX",tiger
15199480,source,tiger_import_dch_v0.6_20070829,tiger
15199480,reviewed,no,tiger
15199480,zip_left,75002,tiger
15199480,name_base,Walnut,tiger
15199480,name_type,Drive,tiger
15199480,separated,no,tiger
15199480,zip_left_1,75002,tiger
15199482,name,Dublin Creek Circle,regular
15199482,highway,residential,regular
15199482,cfcc,A41,tiger
15199482,tlid,123526161,tiger
15199482,county,"Collin, TX",tiger
15199482,source,tiger_import_dch_v0.6_20070829,tiger
15199482,reviewed,no,tiger
15199482,zip_left,75002,tiger
15199482,name_base,Dublin Creek,tiger
15199482,name_type,Cir,tiger
15199482,separated,no,tiger
15199497,name,East Pecan Lane,regular
15199497,highway,residential,regular
15199497,cfcc,A41,tiger
15199497,tlid,210522065,tiger
15199497,county,"Collin, TX",tiger
15199497,source,tiger_import_dch_v0.6_20070829,tiger
15199497,reviewed,no,tiger
15199497,zip_left,75074,tiger
15199497,name_base,Pecan,tiger
15199497,name_type,Ln,tiger
15199497,separated,no,tiger
15199497,zip_right,75074,tiger
15199497,name_direction_prefix,E,tiger
15199501,name,Primrose Drive,regular
15199501,highway,residential,regular
15199501,cfcc,A41,tiger
15199501,tlid,123521440:123508654:123508616:123508617:123490419,tiger
15199501,county,"Collin, TX",tiger
15199501,source,tiger_import_dch_v0.6_20070829,tiger
15199501,reviewed,no,tiger
15199501,zip_left,75082,tiger
15199501,name_base,Primrose,tiger
15199501,name_type,Drive,tiger
15199501,separated,no,tiger
15199501,zip_right,75082,tiger
15199520,name,Fiser Place,regular
15199520,highway,residential,regular
15199520,cfcc,A41,tiger
15199520,county,"Collin, TX",tiger
15199520,zip_left,75093,tiger
15199520,name_base,Fiser,tiger
15199520,name_type,Pl,tiger
15199520,zip_right,75093,tiger
15199523,name,Mesa Drive,regular
15199523,highway,residential,regular
15199523,cfcc,A41,tiger
15199523,tlid,210523739:123496073:123496091,tiger
15199523,county,"Collin, TX",tiger
15199523,source,tiger_import_dch_v0.6_20070829,tiger
15199523,reviewed,no,tiger
15199523,zip_left,75074,tiger
15199523,name_base,Mesa,tiger
15199523,name_type,Drive,tiger
15199523,separated,no,tiger
15199523,zip_right,75074,tiger
15199524,highway,residential,regular
15199524,lanes,2,regular
15199524,name,Mesa Drive,regular
15199524,cfcc,A41,tiger
15199524,county,"Collin, TX",tiger
15199524,name_base,Mesa,tiger
15199524,name_type,Drive,tiger
15199524,reviewed,no,tiger
15199524,zip_left,75080,tiger
15199524,zip_right,75080,tiger
15199529,name,Baffin Bay Drive,regular
15199529,highway,residential,regular
15199529,cfcc,A41,tiger
15199529,county,"Collin, TX",tiger
15199529,reviewed,no,tiger
15199529,zip_left,75075,tiger
15199529,name_base,Baffin Bay,tiger
15199529,name_type,Drive,tiger
15199529,zip_right,75075,tiger
15199530,highway,residential,regular
15199530,name,Baffin Bay Drive,regular
15199530,cfcc,A41,tiger
15199530,county,"Collin, TX",tiger
15199530,name_base,Baffin Bay,tiger
15199530,name_type,Drive,tiger
15199530,reviewed,no,tiger
15199537,name,Harrington Drive,regular
15199537,highway,residential,regular
15199537,cfcc,A41,tiger
15199537,tlid,123487721:123557137,tiger
15199537,county,"Collin, TX",tiger
15199537,source,tiger_import_dch_v0.6_20070829,tiger
15199537,reviewed,no,tiger
15199537,zip_left,75075,tiger
15199537,name_base,Harrington,tiger
15199537,name_type,Drive,tiger
15199537,separated,no,tiger
15199537,zip_right,75075,tiger
15199542,name,Saddle Trail,regular
15199542,highway,residential,regular
15199542,cfcc,A41,tiger
15199542,tlid,123521206:123515818,tiger
15199542,county,"Collin, TX",tiger
15199542,source,tiger_import_dch_v0.6_20070829,tiger
15199542,reviewed,no,tiger
15199542,zip_left,75002,tiger
15199542,name_base,Saddle,tiger
15199542,name_type,Trl,tiger
15199542,separated,no,tiger
15199542,zip_right,75002,tiger
15199544,name,Wynhurst Drive,regular
15199544,highway,residential,regular
15199544,cfcc,A41,tiger
15199544,tlid,123511739,tiger
15199544,county,"Collin, TX",tiger
15199544,source,tiger_import_dch_v0.6_20070829,tiger
15199544,reviewed,no,tiger
15199544,name_base,Wynhurst,tiger
15199544,name_type,Drive,tiger
15199544,separated,no,tiger
15199546,highway,residential,regular
15199546,name,Tam O Shanter Lane,regular
15199546,cfcc,A41,tiger
15199546,county,"Collin, TX",tiger
15199546,name_base,Tam O Shanter,tiger
15199546,name_type,Ln,tiger
15199552,name,Tumbril Lane,regular
15199552,highway,residential,regular
15199552,cfcc,A41,tiger
15199552,county,"Collin, TX",tiger
15199552,zip_left,75023,tiger
15199552,name_base,Tumbril,tiger
15199552,name_type,Ln,tiger
15199552,zip_right,75023,tiger
15199561,name,Albrook Drive,regular
15199561,highway,residential,regular
15199561,cfcc,A41,tiger
15199561,county,"Collin, TX",tiger
15199561,reviewed,no,tiger
15199561,zip_left,75002,tiger
15199561,name_base,Albrook,tiger
15199561,name_type,Drive,tiger
15199561,zip_right,75002,tiger
15199588,name,Allentown Parkway,regular
15199588,highway,residential,regular
15199588,cfcc,A41,tiger
15199588,county,"Collin, TX",tiger
15199588,reviewed,no,tiger
15199588,zip_left,75002,tiger
15199588,name_base,Allentown,tiger
15199588,name_type,Pky,tiger
15199588,zip_right,75002,tiger
15199598,name,Warm Springs Lane,regular
15199598,highway,residential,regular
15199598,cfcc,A41,tiger
15199598,tlid,123508684,tiger
15199598,county,"Collin, TX",tiger
15199598,source,tiger_import_dch_v0.6_20070829,tiger
15199598,reviewed,no,tiger
15199598,zip_left,75082,tiger
15199598,name_base,Warm Springs,tiger
15199598,name_type,Ln,tiger
15199598,separated,no,tiger
15199598,zip_right,75082,tiger
15199603,name,Nice Drive,regular
15199603,highway,residential,regular
15199603,cfcc,A41,tiger
15199603,tlid,123509496,tiger
15199603,county,"Collin, TX",tiger
15199603,source,tiger_import_dch_v0.6_20070829,tiger
15199603,reviewed,no,tiger
15199603,name_base,Nice,tiger
15199603,name_type,Drive,tiger
15199603,separated,no,tiger
15199604,name,Chasefield Drive,regular
15199604,highway,residential,regular
15199604,cfcc,A41,tiger
15199604,tlid,123486842,tiger
15199604,county,"Collin, TX",tiger
15199604,source,tiger_import_dch_v0.6_20070829,tiger
15199604,reviewed,no,tiger
15199604,zip_left,75023,tiger
15199604,name_base,Chasefield,tiger
15199604,name_type,Drive,tiger
15199604,separated,no,tiger
15199604,zip_right,75023,tiger
15199610,name,Autumn Court,regular
15199610,highway,residential,regular
15199610,cfcc,A41,tiger
15199610,tlid,123552837,tiger
15199610,county,"Collin, TX",tiger
15199610,source,tiger_import_dch_v0.6_20070829,tiger
15199610,reviewed,no,tiger
15199610,zip_left,75082,tiger
15199610,name_base,Autumn,tiger
15199610,name_type,Ct,tiger
15199610,separated,no,tiger
15199610,zip_right,75082,tiger
15199611,name,Prince George Drive,regular
15199611,highway,residential,regular
15199611,cfcc,A41,tiger
15199611,tlid,123501626,tiger
15199611,county,"Collin, TX",tiger
15199611,source,tiger_import_dch_v0.6_20070829,tiger
15199611,reviewed,no,tiger
15199611,zip_left,75075,tiger
15199611,name_base,Prince George,tiger
15199611,name_type,Drive,tiger
15199611,separated,no,tiger
15199611,zip_right,75075,tiger
15199616,name,Carroll Circle,regular
15199616,highway,residential,regular
15199616,cfcc,A41,tiger
15199616,tlid,123486089:123486091,tiger
15199616,county,"Collin, TX",tiger
15199616,source,tiger_import_dch_v0.6_20070829,tiger
15199616,reviewed,no,tiger
15199616,zip_left,75023,tiger
15199616,name_base,Carroll,tiger
15199616,name_type,Cir,tiger
15199616,separated,no,tiger
15199616,zip_right,75023,tiger
15199641,name,Garden Springs Drive,regular
15199641,highway,residential,regular
15199641,cfcc,A41,tiger
15199641,tlid,123508669,tiger
15199641,county,"Collin, TX",tiger
15199641,source,tiger_import_dch_v0.6_20070829,tiger
15199641,reviewed,no,tiger
15199641,zip_left,75082,tiger
15199641,name_base,Garden Springs,tiger
15199641,name_type,Drive,tiger
15199641,separated,no,tiger
15199641,zip_right,75082,tiger
15199642,name,Boulton Court,regular
15199642,highway,residential,regular
15199642,cfcc,A41,tiger
15199642,tlid,123530668,tiger
15199642,county,"Collin, TX",tiger
15199642,source,tiger_import_dch_v0.6_20070829,tiger
15199642,reviewed,no,tiger
15199642,zip_left,75025,tiger
15199642,name_base,Boulton,tiger
15199642,name_type,Ct,tiger
15199642,separated,no,tiger
15199642,zip_right,75025,tiger
15199647,name,Briarcove Drive,regular
15199647,highway,residential,regular
15199647,cfcc,A41,tiger
15199647,tlid,123489503,tiger
15199647,county,"Collin, TX",tiger
15199647,source,tiger_import_dch_v0.6_20070829,tiger
15199647,reviewed,no,tiger
15199647,zip_left,75074,tiger
15199647,name_base,Briarcove,tiger
15199647,name_type,Drive,tiger
15199647,separated,no,tiger
15199647,zip_right,75074,tiger
15199653,name,Heather Hill Lane,regular
15199653,highway,residential,regular
15199653,cfcc,A41,tiger
15199653,tlid,123487466,tiger
15199653,county,"Collin, TX",tiger
15199653,source,tiger_import_dch_v0.6_20070829,tiger
15199653,reviewed,no,tiger
15199653,name_base,Heather Hill,tiger
15199653,name_type,Ln,tiger
15199653,separated,no,tiger
15199656,name,Heather Hill Lane,regular
15199656,highway,residential,regular
15199656,cfcc,A41,tiger
15199656,tlid,123487473:123487480:123487529:123487483,tiger
15199656,county,"Collin, TX",tiger
15199656,source,tiger_import_dch_v0.6_20070829,tiger
15199656,reviewed,no,tiger
15199656,zip_left,75075,tiger
15199656,name_base,Heather Hill,tiger
15199656,name_type,Ln,tiger
15199656,separated,no,tiger
15199656,zip_right,75075,tiger
15199661,name,Dobbins Drive,regular
15199661,highway,residential,regular
15199661,cfcc,A41,tiger
15199661,tlid,210475800:210475801,tiger
15199661,county,"Collin, TX",tiger
15199661,source,tiger_import_dch_v0.6_20070829,tiger
15199661,reviewed,no,tiger
15199661,zip_left,75025,tiger
15199661,name_base,Dobbins,tiger
15199661,name_type,Drive,tiger
15199661,separated,no,tiger
15199661,zip_right,75025,tiger
15199661,zip_left_1,75025,tiger
15199661,zip_right_1,75025,tiger
15199682,highway,secondary,regular
15199682,name,East Plano Parkway,regular
15199682,oneway,yes,regular
15199682,cfcc,A45,tiger
15199682,county,"Collin, TX",tiger
15199682,name_base,Plano,tiger
15199682,name_direction_prefix,E,tiger
15199682,name_type,Pky,tiger
15199682,reviewed,no,tiger
15199682,zip_left,75074,tiger
15199691,highway,secondary,regular
15199691,name,East Plano Parkway,regular
15199691,oneway,yes,regular
15199691,cfcc,A45,tiger
15199691,county,"Collin, TX",tiger
15199691,name_base,Plano,tiger
15199691,name_direction_prefix,E,tiger
15199691,name_type,Pky,tiger
15199691,reviewed,no,tiger
15199702,name,Danfield Court,regular
15199702,highway,residential,regular
15199702,cfcc,A41,tiger
15199702,county,"Collin, TX",tiger
15199702,reviewed,no,tiger
15199702,zip_left,75252,tiger
15199702,name_base,Danfield,tiger
15199702,name_type,Ct,tiger
15199702,zip_right,75252,tiger
15199710,name,Pinon Canyon Lane,regular
15199710,highway,residential,regular
15199710,cfcc,A41,tiger
15199710,tlid,123542318:123542319:123553195,tiger
15199710,county,"Collin, TX",tiger
15199710,source,tiger_import_dch_v0.6_20070829,tiger
15199710,reviewed,no,tiger
15199710,zip_left,75082,tiger
15199710,name_base,Pinon Canyon,tiger
15199710,name_type,Ln,tiger
15199710,separated,no,tiger
15199710,zip_right,75082,tiger
15199716,name,Vassar Circle,regular
15199716,highway,residential,regular
15199716,cfcc,A41,tiger
15199716,tlid,123488131,tiger
15199716,county,"Collin, TX",tiger
15199716,source,tiger_import_dch_v0.6_20070829,tiger
15199716,reviewed,no,tiger
15199716,zip_left,75075,tiger
15199716,name_base,Vassar,tiger
15199716,name_type,Cir,tiger
15199716,separated,no,tiger
15199716,zip_right,75075,tiger
15199719,name,Executive Drive,regular
