id,user,uid,version,changeset,timestamp 
15199520,Saikrishna,586822,3,16372885,2013-06-01T02:11:54Z
15199523,balrog-kun,20587,2,4351803,2010-04-07T07:36:48Z
15199524,claysmalley,119881,7,45698975,2017-01-31T21:56:51Z
15199529,Stephen214,4018842,4,43091958,2016-10-23T01:24:48Z
15199530,Eagle1295,5452413,5,46824890,2017-03-13T21:49:29Z
15199537,balrog-kun,20587,2,4351803,2010-04-07T07:36:53Z
15199542,Mara,145781,3,8678084,2011-07-09T21:10:06Z
15199544,balrog-kun,20587,2,4351803,2010-04-07T07:36:54Z
15199546,claysmalley,119881,4,45700043,2017-01-31T22:40:01Z
15199552,Saikrishna,586822,3,16474437,2013-06-08T20:51:25Z
15199561,samely,2512300,3,28634757,2015-02-05T17:26:49Z
15199588,samely,2512300,4,28632914,2015-02-05T15:36:53Z
15199598,balrog-kun,20587,2,4351803,2010-04-07T07:37:04Z
15199603,balrog-kun,20587,2,4351803,2010-04-07T07:37:05Z
15199604,balrog-kun,20587,2,4351803,2010-04-07T07:37:05Z
15199610,balrog-kun,20587,2,4351803,2010-04-07T07:37:07Z
15199611,balrog-kun,20587,2,4351803,2010-04-07T07:37:07Z
15199616,balrog-kun,20587,2,4351803,2010-04-07T07:37:09Z
15199641,balrog-kun,20587,2,4351803,2010-04-07T07:37:16Z
15199642,balrog-kun,20587,2,4351803,2010-04-07T07:37:16Z
15199647,balrog-kun,20587,2,4351803,2010-04-07T07:37:19Z
15199653,balrog-kun,20587,2,4351803,2010-04-07T07:37:20Z
15199656,balrog-kun,20587,2,4351803,2010-04-07T07:37:21Z
15199661,balrog-kun,20587,2,4351803,2010-04-07T07:37:22Z
15199682,Eagle1295,5452413,23,46742541,2017-03-10T16:07:12Z
15199691,Eagle1295,5452413,22,47455619,2017-04-04T20:35:06Z
15199702,scottyc,496606,3,22234570,2014-05-09T16:34:19Z
15199710,balrog-kun,20587,2,4351803,2010-04-07T07:37:33Z
15199716,balrog-kun,20587,2,4351803,2010-04-07T07:37:34Z
15199719,Stephen214,4018842,3,42050459,2016-09-09T23:19:23Z
15199744,Stephen214,4018842,5,43291081,2016-10-30T20:10:31Z
15199749,balrog-kun,20587,2,4351803,2010-04-07T07:37:50Z
15199754,ToffeHoff,7203,3,6901974,2011-01-08T11:14:45Z
15199761,balrog-kun,20587,2,4351803,2010-04-07T07:37:54Z
15199771,balrog-kun,20587,2,4351803,2010-04-07T07:37:56Z
15199778,Saikrishna,586822,4,16385811,2013-06-02T02:55:34Z
15199796,balrog-kun,20587,2,4351803,2010-04-07T07:38:00Z
15199797,balrog-kun,20587,2,4351803,2010-04-07T07:38:00Z
15199798,Eagle1295,5452413,4,47481768,2017-04-05T16:26:03Z
15199800,Saikrishna,586822,3,16474437,2013-06-08T20:51:06Z
15199811,balrog-kun,20587,2,4351803,2010-04-07T07:38:03Z
15199814,Stephen214,4018842,3,42050459,2016-09-09T23:19:46Z
15199821,balrog-kun,20587,2,4351803,2010-04-07T07:38:04Z
15199829,balrog-kun,20587,2,4351803,2010-04-07T07:38:06Z
15199830,balrog-kun,20587,2,4351803,2010-04-07T07:38:06Z
15199837,Saikrishna,586822,3,16439650,2013-06-06T03:27:35Z
15199847,Saikrishna,586822,3,16385811,2013-06-02T02:55:34Z
15199853,balrog-kun,20587,2,4351803,2010-04-07T07:38:11Z
15199857,balrog-kun,20587,2,4351803,2010-04-07T07:38:12Z
15199860,ridixcr,2508151,5,45224119,2017-01-16T19:25:55Z
15199862,balrog-kun,20587,2,4351803,2010-04-07T07:38:12Z
15199864,balrog-kun,20587,2,4351803,2010-04-07T07:38:13Z
15199872,balrog-kun,20587,2,4351803,2010-04-07T07:38:14Z
15199887,balrog-kun,20587,2,4351803,2010-04-07T07:38:17Z
15199889,balrog-kun,20587,2,4351803,2010-04-07T07:38:18Z
15199895,balrog-kun,20587,2,4351803,2010-04-07T07:38:19Z
15199899,ZargonGod,554333,3,14322132,2012-12-18T18:49:56Z
15199951,balrog-kun,20587,2,4351803,2010-04-07T07:38:30Z
15199960,balrog-kun,20587,2,4351803,2010-04-07T07:38:31Z
15199972,Saikrishna,586822,4,16385811,2013-06-02T02:55:30Z
15199989,balrog-kun,20587,2,4351803,2010-04-07T07:38:37Z
15199994,balrog-kun,20587,2,4351803,2010-04-07T07:38:39Z
15200014,kjon,44217,3,13789602,2012-11-07T20:05:11Z
15200017,Stephen214,4018842,4,42050459,2016-09-09T23:19:28Z
15200019,Stephen214,4018842,4,43291081,2016-10-30T20:10:46Z
15200038,Stephen214,4018842,3,43044379,2016-10-20T20:56:02Z
15200043,balrog-kun,20587,2,4351803,2010-04-07T07:38:48Z
15200050,balrog-kun,20587,2,4351803,2010-04-07T07:38:50Z
15200051,balrog-kun,20587,2,4351803,2010-04-07T07:38:50Z
15200053,MikeN,135163,5,37725400,2016-03-10T03:56:24Z
15200054,balrog-kun,20587,2,4351803,2010-04-07T07:38:50Z
15200063,ToffeHoff,7203,3,6909403,2011-01-08T21:48:13Z
15200067,Stephen214,4018842,4,43293897,2016-10-30T22:54:59Z
15200068,balrog-kun,20587,2,4351803,2010-04-07T07:38:53Z
15200074,Stephen214,4018842,3,43291081,2016-10-30T20:10:54Z
15200084,Saikrishna,586822,3,16439650,2013-06-06T03:27:32Z
15200093,balrog-kun,20587,2,4351803,2010-04-07T07:38:58Z
15200118,balrog-kun,20587,2,4351803,2010-04-07T07:39:02Z
15200130,Boyce,1891005,3,20061659,2014-01-18T05:52:49Z
15200134,balrog-kun,20587,2,4351803,2010-04-07T07:39:05Z
15200139,balrog-kun,20587,2,4351803,2010-04-07T07:39:05Z
15200141,andrewpmk,1679,5,31360346,2015-05-22T04:27:33Z
15200150,balrog-kun,20587,2,4351803,2010-04-07T07:39:07Z
15200152,balrog-kun,20587,2,4351803,2010-04-07T07:39:08Z
15200155,Stephen214,4018842,3,43291081,2016-10-30T20:10:30Z
15200163,Andrew Matheny,3265371,10,47701991,2017-04-12T17:20:50Z
15200164,balrog-kun,20587,2,4351803,2010-04-07T07:39:10Z
15200166,balrog-kun,20587,2,4351803,2010-04-07T07:39:10Z
15200176,Eagle1295,5452413,20,47456921,2017-04-04T21:34:45Z
15200200,balrog-kun,20587,2,4351803,2010-04-07T07:39:20Z
15200201,balrog-kun,20587,2,4351803,2010-04-07T07:39:20Z
15200202,Stephen214,4018842,3,43091958,2016-10-23T01:24:51Z
15200205,Mara,145781,3,8678084,2011-07-09T21:10:09Z
15200212,balrog-kun,20587,2,4351803,2010-04-07T07:39:23Z
15200213,balrog-kun,20587,2,4351803,2010-04-07T07:39:23Z
15200224,samely,2512300,3,28634757,2015-02-05T17:26:51Z
15200234,Saikrishna,586822,3,16373128,2013-06-01T03:17:09Z
15200235,balrog-kun,20587,2,4351803,2010-04-07T07:39:27Z
15200248,Eagle1295,5452413,3,46723964,2017-03-09T22:30:48Z
15200259,balrog-kun,20587,2,4351803,2010-04-07T07:39:32Z
15200261,Stephen214,4018842,3,42050459,2016-09-09T23:19:25Z
15200263,balrog-kun,20587,2,4351803,2010-04-07T07:39:32Z
15200284,balrog-kun,20587,2,4351803,2010-04-07T07:39:36Z
15200309,balrog-kun,20587,2,4351803,2010-04-07T07:39:42Z
15200348,balrog-kun,20587,2,4351803,2010-04-07T07:39:48Z
15200350,Stephen214,4018842,3,42050459,2016-09-09T23:19:28Z
15200357,balrog-kun,20587,2,4351803,2010-04-07T07:39:49Z
15200362,Stephen214,4018842,3,43044379,2016-10-20T20:56:12Z
15200366,Saikrishna,586822,3,16372885,2013-06-01T02:11:56Z
15200368,balrog-kun,20587,2,4351803,2010-04-07T07:39:51Z
15200372,balrog-kun,20587,2,4351803,2010-04-07T07:39:52Z
15200376,samely,2512300,3,28634757,2015-02-05T17:26:56Z
15200380,Stephen214,4018842,4,43293897,2016-10-30T22:54:24Z
15200382,balrog-kun,20587,2,4351803,2010-04-07T07:39:54Z
15200385,balrog-kun,20587,2,4351803,2010-04-07T07:39:55Z
15200402,balrog-kun,20587,2,4351803,2010-04-07T07:39:56Z
15200405,Saikrishna,586822,3,16373128,2013-06-01T03:17:10Z
15200410,DaveHansenTiger,7168,1,66425,2007-12-04T06:42:23Z
15200416,balrog-kun,20587,2,4351803,2010-04-07T07:39:59Z
15200418,balrog-kun,20587,2,4351803,2010-04-07T07:39:59Z
15200419,balrog-kun,20587,2,4351803,2010-04-07T07:40:00Z
15200424,balrog-kun,20587,2,4351803,2010-04-07T07:40:00Z
15200426,balrog-kun,20587,2,4351803,2010-04-07T07:40:00Z
15200438,balrog-kun,20587,2,4351803,2010-04-07T07:40:03Z
15200462,ridixcr,2508151,8,45117586,2017-01-12T21:31:32Z
15200464,Stephen214,4018842,3,43291081,2016-10-30T20:10:39Z
15200468,balrog-kun,20587,2,4351803,2010-04-07T07:40:10Z
15200475,Saikrishna,586822,3,16385811,2013-06-02T02:55:33Z
15200476,Stephen214,4018842,3,43291081,2016-10-30T20:10:47Z
15200479,balrog-kun,20587,2,4351803,2010-04-07T07:40:12Z
15200481,balrog-kun,20587,2,4351803,2010-04-07T07:40:12Z
15200484,Jothirnadh,2015224,4,39858779,2016-06-07T11:19:34Z
15200496,balrog-kun,20587,2,4351803,2010-04-07T07:40:14Z
15200504,balrog-kun,20587,2,4351803,2010-04-07T07:40:16Z
15200506,ToffeHoff,7203,3,6909361,2011-01-08T21:44:24Z
15200511,balrog-kun,20587,2,4351803,2010-04-07T07:40:17Z
15200514,balrog-kun,20587,2,4351803,2010-04-07T07:40:17Z
15200522,balrog-kun,20587,2,4351803,2010-04-07T07:40:19Z
15200535,balrog-kun,20587,2,4351803,2010-04-07T07:40:21Z
15200537,balrog-kun,20587,2,4351803,2010-04-07T07:40:21Z
15200539,balrog-kun,20587,2,4351803,2010-04-07T07:40:22Z
15200556,Saikrishna,586822,5,16474437,2013-06-08T20:51:24Z
15200562,balrog-kun,20587,2,4351803,2010-04-07T07:40:26Z
15200568,balrog-kun,20587,2,4351803,2010-04-07T07:40:27Z
15200576,samely,2512300,3,28634757,2015-02-05T17:27:03Z
15200589,balrog-kun,20587,2,4351803,2010-04-07T07:40:31Z
15200608,Stephen214,4018842,20,43093560,2016-10-23T05:48:59Z
15200610,Saikrishna,586822,3,23204437,2014-06-27T01:41:05Z
15200612,moren,44312,4,25619043,2014-09-23T07:36:30Z
15200613,Saikrishna,586822,3,23204437,2014-06-27T01:41:05Z
15200614,Saikrishna,586822,3,23204437,2014-06-27T01:41:04Z
15200616,Saikrishna,586822,3,23204437,2014-06-27T01:41:04Z
15200630,balrog-kun,20587,2,4351803,2010-04-07T07:40:42Z
15200653,balrog-kun,20587,2,4351803,2010-04-07T07:40:47Z
15200656,balrog-kun,20587,2,4351803,2010-04-07T07:40:48Z
15200669,25or6to4,37392,3,43129502,2016-10-24T16:34:17Z
15200677,ToffeHoff,7203,3,6852873,2011-01-03T18:49:32Z
15200678,OSMF Redaction Account,722137,5,12284757,2012-07-18T14:16:54Z
15200681,balrog-kun,20587,2,4351803,2010-04-07T07:40:51Z
15200698,balrog-kun,20587,2,4351803,2010-04-07T07:40:54Z
15200714,balrog-kun,20587,2,4351803,2010-04-07T07:40:57Z
15200733,balrog-kun,20587,2,4351803,2010-04-07T07:41:02Z
15200745,balrog-kun,20587,2,4351803,2010-04-07T07:41:06Z
15200751,ToffeHoff,7203,3,6899428,2011-01-08T01:25:02Z
15200754,balrog-kun,20587,2,4351803,2010-04-07T07:41:07Z
15200755,balrog-kun,20587,2,4351803,2010-04-07T07:41:08Z
15200759,Saikrishna,586822,3,16474437,2013-06-08T20:51:14Z
15200764,claysmalley,119881,4,45700043,2017-01-31T22:40:01Z
15200765,balrog-kun,20587,2,4351803,2010-04-07T07:41:10Z
15200766,jazztunes,581419,4,12799406,2012-08-20T18:29:54Z
15200778,dannykath,2226712,13,39382235,2016-05-17T17:08:44Z
15200787,claysmalley,119881,3,45700043,2017-01-31T22:40:01Z
15200808,Stephen214,4018842,3,43044379,2016-10-20T20:55:58Z
15200811,Bremag,209374,9,11226628,2012-04-08T15:30:02Z
15200812,Hyperion87,5140798,10,45454736,2017-01-25T00:00:10Z
15200826,balrog-kun,20587,2,4351803,2010-04-07T07:41:28Z
15200828,balrog-kun,20587,2,4351803,2010-04-07T07:41:29Z
15200850,balrog-kun,20587,2,4351803,2010-04-07T07:41:33Z
15200851,balrog-kun,20587,2,4351803,2010-04-07T07:41:34Z
15200867,balrog-kun,20587,2,4351803,2010-04-07T07:41:36Z
15200879,Stephen214,4018842,3,43291081,2016-10-30T20:10:50Z
15200880,balrog-kun,20587,2,4351803,2010-04-07T07:41:38Z
15200886,balrog-kun,20587,2,4351803,2010-04-07T07:41:39Z
15200890,balrog-kun,20587,2,4351803,2010-04-07T07:41:40Z
15200892,Saikrishna,586822,3,22975835,2014-06-17T03:26:11Z
15200893,balrog-kun,20587,2,4351803,2010-04-07T07:41:41Z
15200925,Stephen214,4018842,3,42062584,2016-09-10T16:41:34Z
15200927,Eagle1295,5452413,4,46749843,2017-03-10T21:09:20Z
15200931,balrog-kun,20587,2,4351803,2010-04-07T07:41:51Z
15200967,samely,2512300,3,28634757,2015-02-05T17:26:54Z
15200983,balrog-kun,20587,2,4351803,2010-04-07T07:42:10Z
15201003,ToffeHoff,7203,3,6899428,2011-01-08T01:25:06Z
15201037,balrog-kun,20587,2,4351803,2010-04-07T07:42:19Z
15201044,balrog-kun,20587,2,4351803,2010-04-07T07:42:20Z
15201050,balrog-kun,20587,2,4351803,2010-04-07T07:42:21Z
15201052,balrog-kun,20587,2,4351803,2010-04-07T07:42:21Z
15201064,Polarbear,114161,16,43797432,2016-11-19T12:14:44Z
15201082,Stephen214,4018842,3,43293897,2016-10-30T22:54:29Z
15201088,balrog-kun,20587,2,4351803,2010-04-07T07:42:28Z
15201090,balrog-kun,20587,2,4351803,2010-04-07T07:42:28Z
15201096,balrog-kun,20587,2,4351803,2010-04-07T07:42:29Z
15201099,Saikrishna,586822,3,16359826,2013-05-31T04:16:35Z
15201100,balrog-kun,20587,2,4351803,2010-04-07T07:42:30Z
15201113,ToffeHoff,7203,3,6909403,2011-01-08T21:48:15Z
15201119,balrog-kun,20587,2,4351803,2010-04-07T07:42:33Z
15201122,balrog-kun,20587,2,4351803,2010-04-07T07:42:33Z
15201136,balrog-kun,20587,2,4351803,2010-04-07T07:42:35Z
15201138,samely,2512300,3,28634757,2015-02-05T17:26:50Z
15201143,Saikrishna,586822,3,16474437,2013-06-08T20:51:11Z
15201144,balrog-kun,20587,2,4351803,2010-04-07T07:42:37Z
15201149,Saikrishna,586822,3,16377288,2013-06-01T13:01:36Z
15201152,balrog-kun,20587,2,4351803,2010-04-07T07:42:39Z
15201153,Stephen214,4018842,5,43044379,2016-10-20T20:56:47Z
15201157,balrog-kun,20587,2,4351803,2010-04-07T07:42:40Z
15201196,balrog-kun,20587,2,4351803,2010-04-07T07:42:49Z
15201200,balrog-kun,20587,2,4351803,2010-04-07T07:42:50Z
15201207,samely,2512300,3,28634757,2015-02-05T17:26:55Z
15201211,balrog-kun,20587,2,4351803,2010-04-07T07:42:51Z
15201212,ToffeHoff,7203,3,6909361,2011-01-08T21:44:16Z
15201216,balrog-kun,20587,2,4351803,2010-04-07T07:42:53Z
15201219,balrog-kun,20587,2,4351803,2010-04-07T07:42:53Z
15201220,balrog-kun,20587,2,4351803,2010-04-07T07:42:53Z
15201225,balrog-kun,20587,2,4351803,2010-04-07T07:42:54Z
15201271,balrog-kun,20587,2,4351803,2010-04-07T07:43:03Z
15201274,balrog-kun,20587,2,4351803,2010-04-07T07:43:04Z
15201278,balrog-kun,20587,2,4351803,2010-04-07T07:43:05Z
15201280,balrog-kun,20587,2,4351803,2010-04-07T07:43:05Z
15201282,balrog-kun,20587,2,4351803,2010-04-07T07:43:05Z
15201306,Saikrishna,586822,3,16180281,2013-05-18T13:40:27Z
15201319,balrog-kun,20587,2,4351803,2010-04-07T07:43:10Z
15201333,Saikrishna,586822,3,16373128,2013-06-01T03:17:10Z
15201343,balrog-kun,20587,2,4351803,2010-04-07T07:43:15Z
15201349,Stephen214,4018842,3,43091958,2016-10-23T01:25:45Z
15201360,Stephen214,4018842,3,43291081,2016-10-30T20:10:36Z
15201362,samely,2512300,3,28634757,2015-02-05T17:26:51Z
15201366,balrog-kun,20587,2,4351803,2010-04-07T07:43:19Z
15201368,balrog-kun,20587,2,4351803,2010-04-07T07:43:20Z
15201378,balrog-kun,20587,2,4351803,2010-04-07T07:43:23Z
15201379,balrog-kun,20587,2,4351803,2010-04-07T07:43:23Z
15201382,balrog-kun,20587,2,4351803,2010-04-07T07:43:23Z
15201385,balrog-kun,20587,2,4351803,2010-04-07T07:43:24Z
15201392,ToffeHoff,7203,2,6885334,2011-01-06T18:37:07Z
15201396,balrog-kun,20587,2,4351803,2010-04-07T07:43:26Z
15201405,balrog-kun,20587,2,4351803,2010-04-07T07:43:28Z
15201427,riordabr,586964,3,17592709,2013-08-30T17:14:27Z
15201432,balrog-kun,20587,2,4351803,2010-04-07T07:43:32Z
15201444,Stephen214,4018842,3,42062584,2016-09-10T16:41:28Z
15201450,samely,2512300,3,28634757,2015-02-05T17:26:56Z
15201454,Saikrishna,586822,4,16474437,2013-06-08T20:51:21Z
15201458,balrog-kun,20587,2,4351803,2010-04-07T07:43:37Z
15201465,balrog-kun,20587,2,4351803,2010-04-07T07:43:39Z
15201466,ChrisZontine,1376118,3,29210315,2015-03-02T22:23:48Z
15201467,balrog-kun,20587,2,4351803,2010-04-07T07:43:39Z
15201468,Stephen214,4018842,3,43044379,2016-10-20T20:56:12Z
15201469,balrog-kun,20587,2,4351803,2010-04-07T07:43:40Z
15201470,Stephen214,4018842,3,43293897,2016-10-30T22:54:41Z
15201474,balrog-kun,20587,2,4351803,2010-04-07T07:43:41Z
15201475,balrog-kun,20587,2,4351803,2010-04-07T07:43:42Z
15201479,balrog-kun,20587,2,4351803,2010-04-07T07:43:42Z
15201480,scottyc,496606,5,23046102,2014-06-20T14:57:48Z
15201491,ToffeHoff,7203,3,6901974,2011-01-08T11:16:26Z
15201497,balrog-kun,20587,2,4351803,2010-04-07T07:43:48Z
15201499,balrog-kun,20587,2,4351803,2010-04-07T07:43:49Z
15201501,balrog-kun,20587,2,4351803,2010-04-07T07:43:49Z
15201526,balrog-kun,20587,2,4351803,2010-04-07T07:43:56Z
15201528,Stephen214,4018842,4,42050459,2016-09-09T23:19:11Z
15201530,balrog-kun,20587,2,4351803,2010-04-07T07:43:57Z
15201533,balrog-kun,20587,2,4351803,2010-04-07T07:43:58Z
15201536,balrog-kun,20587,2,4351803,2010-04-07T07:43:58Z
15201568,balrog-kun,20587,2,4351803,2010-04-07T07:44:05Z
15201587,rolandg,8703,3,14193865,2012-12-07T22:13:53Z
15201588,balrog-kun,20587,2,4351803,2010-04-07T07:44:08Z
15201591,balrog-kun,20587,2,4351803,2010-04-07T07:44:08Z
15201603,ToffeHoff,7203,3,6909361,2011-01-08T21:44:15Z
15201612,25or6to4,37392,3,30243061,2015-04-15T16:15:06Z
15201614,balrog-kun,20587,2,4351803,2010-04-07T07:44:14Z
15201618,Stephen214,4018842,4,43091958,2016-10-23T01:25:03Z
15201621,balrog-kun,20587,2,4351803,2010-04-07T07:44:15Z
15201623,balrog-kun,20587,2,4351803,2010-04-07T07:44:16Z
15201626,balrog-kun,20587,2,4351803,2010-04-07T07:44:16Z
15201630,claysmalley,119881,5,45700043,2017-01-31T22:40:01Z
15201637,Saikrishna,586822,3,16373128,2013-06-01T03:17:10Z
15201646,balrog-kun,20587,2,4351803,2010-04-07T07:44:20Z
15201655,balrog-kun,20587,2,4351803,2010-04-07T07:44:21Z
15201657,balrog-kun,20587,2,4351803,2010-04-07T07:44:22Z
15201667,balrog-kun,20587,2,4351803,2010-04-07T07:44:23Z
15201672,balrog-kun,20587,2,4351803,2010-04-07T07:44:24Z
15201675,balrog-kun,20587,2,4351803,2010-04-07T07:44:24Z
15201681,Mara,145781,3,10905626,2012-03-08T02:19:52Z
15201682,balrog-kun,20587,2,4351803,2010-04-07T07:44:26Z
15201687,Saikrishna,586822,3,16385811,2013-06-02T02:55:30Z
15201702,balrog-kun,20587,2,4351803,2010-04-07T07:44:28Z
15201705,Stephen214,4018842,3,42050459,2016-09-09T23:19:33Z
15201706,Stephen214,4018842,3,43293897,2016-10-30T22:55:18Z
15201729,balrog-kun,20587,2,4351803,2010-04-07T07:44:33Z
15201735,gabis_telenav,2929338,4,34930306,2015-10-28T16:25:15Z
15201740,balrog-kun,20587,2,4351803,2010-04-07T07:44:36Z
15201741,balrog-kun,20587,2,4351803,2010-04-07T07:44:36Z
15201766,balrog-kun,20587,2,4351803,2010-04-07T07:44:41Z
15201806,Stephen214,4018842,3,43044379,2016-10-20T20:56:03Z
15201810,balrog-kun,20587,2,4351803,2010-04-07T07:44:51Z
15201816,balrog-kun,20587,2,4351803,2010-04-07T07:44:52Z
15201822,dkunce,1443840,6,44717908,2016-12-27T23:01:30Z
15201835,dannykath,2226712,9,39382596,2016-05-17T17:27:16Z
15201836,saikabhi,3029661,8,39420529,2016-05-19T10:31:59Z
15201842,jumbanho,38487,12,32106283,2015-06-20T22:39:17Z
15201846,balrog-kun,20587,2,4351803,2010-04-07T07:44:59Z
15201852,balrog-kun,20587,2,4351803,2010-04-07T07:45:00Z
15201871,balrog-kun,20587,2,4351803,2010-04-07T07:45:03Z
15201875,balrog-kun,20587,2,4351803,2010-04-07T07:45:04Z
15201878,balrog-kun,20587,2,4351803,2010-04-07T07:45:04Z
15201881,balrog-kun,20587,2,4351803,2010-04-07T07:45:06Z
15201883,balrog-kun,20587,2,4351803,2010-04-07T07:45:06Z
15201887,balrog-kun,20587,2,4351803,2010-04-07T07:45:07Z
15201889,balrog-kun,20587,2,4351803,2010-04-07T07:45:07Z
15201892,Stephen214,4018842,3,42050459,2016-09-09T23:19:15Z
15201946,Bremag,209374,4,11200584,2012-04-06T12:00:06Z
15201948,balrog-kun,20587,2,4351803,2010-04-07T07:45:17Z
15201956,balrog-kun,20587,2,4351803,2010-04-07T07:45:18Z
15201962,balrog-kun,20587,2,4351803,2010-04-07T07:45:19Z
15201989,balrog-kun,20587,2,4351803,2010-04-07T07:45:24Z
15202011,balrog-kun,20587,2,4351803,2010-04-07T07:45:28Z
15202046,balrog-kun,20587,2,4351803,2010-04-07T07:45:33Z
15202049,balrog-kun,20587,2,4351803,2010-04-07T07:45:33Z
15202054,balrog-kun,20587,2,4351803,2010-04-07T07:45:34Z
15202056,balrog-kun,20587,2,4351803,2010-04-07T07:45:34Z
15202058,samely,2512300,4,28663201,2015-02-06T22:33:06Z
15202066,balrog-kun,20587,2,4351803,2010-04-07T07:45:36Z
15202077,balrog-kun,20587,2,4351803,2010-04-07T07:45:38Z
15202088,ChrisZontine,1376118,3,29211912,2015-03-02T23:55:19Z
15202089,ChrisZontine,1376118,3,29211912,2015-03-02T23:55:19Z
15202090,balrog-kun,20587,2,4351803,2010-04-07T07:45:40Z
15202113,balrog-kun,20587,2,4351803,2010-04-07T07:45:44Z
15202115,balrog-kun,20587,2,4351803,2010-04-07T07:45:44Z
15202117,balrog-kun,20587,2,4351803,2010-04-07T07:45:45Z
15202138,balrog-kun,20587,2,4351803,2010-04-07T07:45:47Z
15202142,balrog-kun,20587,2,4351803,2010-04-07T07:45:48Z
15202147,balrog-kun,20587,2,4351803,2010-04-07T07:45:49Z
15202153,balrog-kun,20587,2,4351803,2010-04-07T07:45:49Z
15202154,balrog-kun,20587,2,4351803,2010-04-07T07:45:50Z
15202157,balrog-kun,20587,2,4351803,2010-04-07T07:45:50Z
15202159,Stephen214,4018842,3,43293897,2016-10-30T22:54:23Z
15202174,balrog-kun,20587,2,4351803,2010-04-07T07:45:52Z
15202191,scottyc,496606,5,22234570,2014-05-09T16:34:22Z
15202193,balrog-kun,20587,2,4351803,2010-04-07T07:45:54Z
15202203,balrog-kun,20587,2,4351803,2010-04-07T07:45:55Z
15202205,balrog-kun,20587,2,4351803,2010-04-07T07:45:55Z
15202209,balrog-kun,20587,2,4351803,2010-04-07T07:45:56Z
15202217,balrog-kun,20587,2,4351803,2010-04-07T07:45:57Z
15202230,balrog-kun,20587,2,4351803,2010-04-07T07:45:59Z
15202243,Rub21,510836,3,19518743,2013-12-18T17:02:34Z
15202245,balrog-kun,20587,2,4351803,2010-04-07T07:46:00Z
15202246,balrog-kun,20587,2,4351803,2010-04-07T07:46:00Z
15202247,balrog-kun,20587,2,4351803,2010-04-07T07:46:00Z
15202252,balrog-kun,20587,2,4351803,2010-04-07T07:46:01Z
15202255,Saikrishna,586822,3,16474437,2013-06-08T20:51:20Z
15202293,balrog-kun,20587,2,4351803,2010-04-07T07:46:06Z
15202302,balrog-kun,20587,2,4351803,2010-04-07T07:46:07Z
15202303,balrog-kun,20587,2,4351803,2010-04-07T07:46:07Z
15202305,balrog-kun,20587,2,4351803,2010-04-07T07:46:08Z
15202307,balrog-kun,20587,2,4351803,2010-04-07T07:46:08Z
15202321,balrog-kun,20587,2,4351803,2010-04-07T07:46:18Z
15202343,balrog-kun,20587,2,4351803,2010-04-07T07:46:21Z
15202359,balrog-kun,20587,2,4351803,2010-04-07T07:46:23Z
15202371,samely,2512300,3,28634757,2015-02-05T17:26:56Z
15202374,ToffeHoff,7203,3,6899428,2011-01-08T01:24:59Z
15202378,Stephen214,4018842,5,43091958,2016-10-23T01:24:55Z
15202392,ChrisZontine,1376118,5,29209854,2015-03-02T21:59:46Z
15202395,balrog-kun,20587,2,4351803,2010-04-07T07:46:28Z
15202399,balrog-kun,20587,2,4351803,2010-04-07T07:46:28Z
15202402,balrog-kun,20587,2,4351803,2010-04-07T07:46:28Z
15202420,Peter14,13832,7,37351631,2016-02-21T18:06:11Z
15202460,balrog-kun,20587,2,4351803,2010-04-07T07:46:36Z
15202531,balrog-kun,20587,2,4351803,2010-04-07T07:46:46Z
15202532,balrog-kun,20587,2,4351803,2010-04-07T07:46:46Z
15202592,Saikrishna,586822,3,16474437,2013-06-08T20:51:16Z
15202615,DaveHansenTiger,7168,1,66757,2007-12-04T07:01:58Z
15202649,ToffeHoff,7203,3,6908064,2011-01-08T20:24:54Z
15202694,balrog-kun,20587,2,4351803,2010-04-07T07:47:02Z
15202696,DaveHansenTiger,7168,1,66757,2007-12-04T07:02:28Z
15202788,balrog-kun,20587,2,4351803,2010-04-07T07:47:10Z
15202814,balrog-kun,20587,2,4351803,2010-04-07T07:47:12Z
15202833,Stephen214,4018842,3,42413088,2016-09-24T22:03:05Z
15202849,balrog-kun,20587,2,4351803,2010-04-07T07:47:15Z
15202854,Stephen214,4018842,5,43093560,2016-10-23T05:48:57Z
15202914,balrog-kun,20587,2,4351803,2010-04-07T07:47:23Z
15202918,Stephen214,4018842,3,43091958,2016-10-23T01:24:51Z
15202933,balrog-kun,20587,2,4351803,2010-04-07T07:47:27Z
15202939,Saikrishna,586822,3,16474437,2013-06-08T20:51:25Z
15202953,balrog-kun,20587,2,4351803,2010-04-07T07:47:29Z
15202956,ChrisZontine,1376118,3,29210671,2015-03-02T22:41:38Z
15202966,balrog-kun,20587,2,4351803,2010-04-07T07:47:30Z
15202973,Stephen214,4018842,3,42050459,2016-09-09T23:19:24Z
15202995,Mara,145781,4,10905626,2012-03-08T01:56:15Z
15202997,balrog-kun,20587,2,4351803,2010-04-07T07:47:33Z
15203000,balrog-kun,20587,2,4351803,2010-04-07T07:47:34Z
15203015,balrog-kun,20587,2,4351803,2010-04-07T07:47:35Z
15203045,balrog-kun,20587,2,4351803,2010-04-07T07:47:39Z
15203065,balrog-kun,20587,2,4351803,2010-04-07T07:47:43Z
15203071,Stephen214,4018842,3,43293897,2016-10-30T22:54:24Z
